phon	freq	word	grammar	id
aj	1.0	aai	N	8
ak	1.0	aak	N	11
ars	1.0	aars	N	1308
Abe	1.0	abbe	N	1335
Akrobat	1.0	acrobaat	N	1984
aGav@	1.0	agave	N	3891
akela	1.0	akela	N	4033
AlG@bra	1.0	algebra	N	4253
AlGorItm@	1.0	algoritme	N	4268
AlmanAk	1.0	almanak	N	4461
Alt	1.0	alt	N	4544
alLn	1.0	aluin	N	4588
Alf	1.0	alf	N	4599
Amb@r	1.0	amber	N	4708
am@	1.0	amen	N	4804
amis	1.0	amice	N	4846
amigo	1.0	amigo	N	4849
am|b@	1.0	amoebe	N	4868
amOk	1.0	amok	N	4871
an@mon	1.0	anemoon	N	5075
ANG@l}s	1.0	angelus	N	5096
anEIs	1.0	anijs	N	5164
ANk@r@	1.0	ankeren	V	5196
anorAk	1.0	anorak	N	5263
Anti	1.0	anti	P	5307
Antilop@	1.0	antilope	N	5359
aOrta	1.0	aorta	N	5483
ApEndIks	1.0	appendix	N	5653
Ar	1.0	ar	A	5718
Ar@	1.0	arren	V	5720
ara	1.0	ara	N	5721
Arser@	1.0	arceren	V	5929
areja	1.0	area	N	5989
arija	1.0	aria	N	6034
Armada	1.0	armada	N	6064
Arsen	1.0	arseen	N	6193
ArtiSOk	1.0	artisjok	N	6245
ASrAm	1.0	ashram	N	6342
Aspirintj@	1.0	aspirientje	N	6396
Ast@r	1.0	aster	N	6483
atrij}m	1.0	atrium	N	6645
Mditsi	1.0	auditie	N	6707
ave	1.0	ave	N	6932
AjatOla	1.0	ayatollah	N	7080
azaleja	1.0	azalea	N	7082
ba	1.0	ba	N	7123
bal@	1.0	balen	V	7145
baba	1.0	baba	N	7252
babu	1.0	baboe	N	7270
bAkara	1.0	baccarat	N	7295
bAG@r	1.0	bagger	N	7423
bAG@r@	1.0	baggeren	V	7424
baj@s	1.0	bajes	N	7456
bak@n@	1.0	bakenen	V	7485
bAljyw	1.0	baljuw	N	7633
bAlk@	1.0	balken	V	7636
bAls@m@	1.0	balsemen	V	7730
banir	1.0	banier	N	7891
baritOn	1.0	bariton	N	8072
bArk	1.0	bark	N	8080
bArn	1.0	barn	N	8093
bAs@	1.0	bassen	V	8167
basAlt	1.0	basalt	N	8169
bAstijOn	1.0	bastion	N	8362
batOn	1.0	baton	N	8394
bAvijan	1.0	baviaan	N	8418
bazLn	1.0	bazuin	N	8433
bemt	1.0	beemd	N	8996
b@Gonija	1.0	begonia	N	9211
bEIt@l@	1.0	beitelen	V	9474
bEIts@	1.0	beitsen	V	9477
bEN@l	1.0	bengel	N	10194
bejo	1.0	beo	N	10263
b@sOnj@	1.0	besogne	N	10927
b)ta	1.0	beta	N	11212
bet@	1.0	bete	N	11258
bils	1.0	biels	N	12146
bIG@l@	1.0	biggelen	V	12230
bEIt	1.0	bijt	N	12497
bIl@	1.0	billen	V	12581
bIljArt	1.0	biljart	N	12592
bIljArt@	1.0	biljarten	V	12593
bINk	1.0	bink	N	12659
bInt	1.0	bint	N	12802
bIps	1.0	bips	N	12864
bIskwi	1.0	biscuit	N	12876
bivAk	1.0	bivak	N	12940
bizOn	1.0	bizon	N	12946
blax	1.0	blaag	N	12949
blat@	1.0	blaten	V	12981
blAd@r@	1.0	bladderen	V	13000
blMw@	1.0	blauwen	V	13103
blazun	1.0	blazoen	N	13137
bler@	1.0	bleren	V	13163
blik	1.0	bliek	N	13186
bliv@	1.0	blieven	V	13188
blIks@m@	1.0	bliksemen	V	13232
blOk@	1.0	blokken	V	13559
bl}b@r	1.0	blubber	N	13638
bl}nd@r@	1.0	blunderen	V	13649
bl}t	1.0	blut	A	13660
bl}ts@	1.0	blutsen	V	13663
bOp	1.0	bob	N	13668
bOf	1.0	bof	N	14166
boh)m@	1.0	boheme	N	14182
bOk@	1.0	bokken	V	14196
bolero	1.0	bolero	N	14273
bom@	1.0	bomen	V	14581
bOrn	1.0	born	N	14795
bOt@	1.0	botten	V	14949
bot@r@	1.0	boteren	V	14962
bOjkOt	1.0	boycot	N	15304
bOjkOt@	1.0	boycotten	V	15305
brak	1.0	braak	A	15328
brAl@	1.0	brallen	V	15394
brEm	1.0	brem	N	15676
brItS	1.0	bridge	N	15730
bri	1.0	brie	N	15738
brIk	1.0	brik	N	15801
brOkoli	1.0	broccoli	N	15851
brut	1.0	broed	N	15868
brOk@	1.0	brokken	V	15950
brL	1.0	brui	N	16156
br}t	1.0	brut	A	16257
b}lk	1.0	bulk	N	16583
b}lk@	1.0	bulken	V	16584
b}l@t)	1.0	bulletin	N	16595
bit@	1.0	byte	N	16849
kAbrijolEt	1.0	cabriolet	N	16871
kamelija	1.0	camelia	N	17026
kamijOn	1.0	camion	N	17039
kAprijol	1.0	capriool	N	17142
kApySOn	1.0	capuchon	N	17149
kaput	1.0	caput	N	17150
kAsav@	1.0	cassave	N	17308
kavija	1.0	cavia	N	17430
sed@r	1.0	ceder	N	17442
sElo	1.0	cello	N	17486
sEs	1.0	ces	N	17620
SArlatAn	1.0	charlatan	N	17705
tSEk@	1.0	checken	V	17756
tSIk	1.0	chick	N	17817
Sili	1.0	chili	N	17827
xlor	1.0	chloor	N	17873
xol@ra	1.0	cholera	N	17920
sixorEI	1.0	cichorei	N	18063
sid@r	1.0	cider	N	18066
sEIf@r@	1.0	cijferen	V	18069
sitadEl	1.0	citadel	N	18198
klin	1.0	clean	A	18316
klIntS	1.0	clinch	N	18366
klon@	1.0	clonen	V	18385
klos	1.0	close	B	18388
klu	1.0	clou	N	18399
kobra	1.0	cobra	N	18453
kokOn	1.0	cocon	N	18475
kolOn	1.0	colon	N	18657
kOl@m	1.0	column	N	18678
kOndOr	1.0	condor	N	19157
kOnfEti	1.0	confetti	N	19192
kOnsinj@	1.0	consigne	N	19343
kOnto	1.0	conto	N	19541
kOrn@r	1.0	corner	N	19782
korona	1.0	corona	N	19790
kOridOr	1.0	corridor	N	19845
korife	1.0	coryfee	N	19878
kojot@	1.0	coyote	N	19976
krEp	1.0	crepe	N	20047
kru	1.0	crew	N	20061
krim@	1.0	crime	N	20070
kju	1.0	cue	N	20182
kwizin@	1.0	cuisine	N	20186
k}lpa	1.0	culpa	N	20196
k}p	1.0	cup	N	20307
kyrijos}m	1.0	curiosum	N	20341
dalija	1.0	dahlia	N	20656
dAr	1.0	dar	N	20873
dAr@	1.0	darren	V	20874
dArt@l	1.0	dartel	A	20917
dil	1.0	deal	N	20996
dil@	1.0	dealen	V	20997
debakl@	1.0	debacle	N	21000
dErv@	1.0	derven	V	21741
dijak@	1.0	diaken	N	22037
dIG@l	1.0	diggel	N	22539
dIk@	1.0	dikken	V	22603
dIm@	1.0	dimmen	V	22647
dIN@	1.0	dingen	V	22670
dIs	1.0	dis	N	22766
dIsk	1.0	disk	N	22834
dum	1.0	doem	N	23146
duz@l@	1.0	doezelen	V	23167
dOl@	1.0	dollen	V	23223
domino	1.0	domino	N	23323
dONk@r@	1.0	donkeren	V	23402
doj	1.0	dooi	N	23580
doj@	1.0	dooien	V	23581
dOp@	1.0	doppen	V	24030
dOrs@	1.0	dorsen	V	24090
dOrst@	1.0	dorsten	V	24100
dMw@	1.0	douwen	V	24152
dMns	1.0	downs	N	24164
drAp	1.0	drab	N	24289
drAm@	1.0	drammen	V	24329
drEIn@	1.0	dreinen	V	24402
drEnz@	1.0	drenzen	V	24423
drus@m	1.0	droesem	N	24691
drOst	1.0	drost	N	24851
drLs@	1.0	druisen	V	24908
dr}m	1.0	drum	N	25002
dr}m@	1.0	drummen	V	25003
dr}p	1.0	drup	N	25011
d}b@	1.0	dubben	V	25039
d}b@l@	1.0	dubbelen	V	25043
dutS@	1.0	duce	N	25115
dLx	1.0	duig	N	25138
d}mp@	1.0	dumpen	V	25344
d}n@	1.0	dunnen	V	25352
d}t@	1.0	dutten	V	25416
dyv@l	1.0	duvel	N	25435
ES@lOn	1.0	echelon	N	25652
elt	1.0	eelt	N	25805
Ef@n@	1.0	effenen	V	26135
elAnt	1.0	eland	N	26478
Eldorado	1.0	eldorado	N	26490
Elft	1.0	elft	N	26605
Els	1.0	els	N	26689
Empir@	1.0	empire	N	26807
Ent	1.0	end	N	26846
AnsAmbl@	1.0	ensemble	N	27009
Ent@r@	1.0	enteren	V	27015
erika	1.0	erica	N	27312
ErOr	1.0	error	N	27372
EskadrOn	1.0	eskadron	N	27470
EsprEso	1.0	espresso	N	27496
)tr@	1.0	etre	N	27615
Ets@	1.0	etsen	V	27617
EksEmp@l	1.0	exempel	N	27925
fAs	1.0	face	E	28262
fakIr	1.0	fakir	N	28329
fMn	1.0	faun	N	28571
fest@	1.0	feesten	V	28635
fEIl	1.0	feil	N	28684
figaro	1.0	figaro	N	28912
fIk	1.0	fik	N	28983
fin@	1.0	fine	N	29169
fInt	1.0	fint	N	29187
fIrmamEnt	1.0	firmament	N	29194
flakOn	1.0	flacon	N	29241
fl)r	1.0	flair	N	29254
flamINgo	1.0	flamingo	N	29269
flES	1.0	flash	N	29302
flat@r	1.0	flater	N	29307
flem@	1.0	flemen	V	29334
fl|r	1.0	fleur	N	29398
fl|r@	1.0	fleuren	V	29400
flIk@	1.0	flikken	V	29418
flIp@	1.0	flippen	V	29443
fl}rt	1.0	flirt	N	29453
flup@	1.0	floepen	V	29491
flOp	1.0	flop	N	29502
flOtilj@	1.0	flottielje	N	29538
flLm	1.0	fluim	N	29553
fnLk@	1.0	fnuiken	V	29624
fut@r@	1.0	foeteren	V	29649
futsi	1.0	foetsie	B	29651
f|n	1.0	fohn	N	29657
fOk	1.0	fok	N	29659
fOnt	1.0	fond	N	29713
fOp@	1.0	foppen	V	29788
forEns	1.0	forens	N	29812
fOrt@	1.0	forte	B	29870
frat@r	1.0	frater	N	30168
frAts	1.0	frats	N	30173
fr@GAt	1.0	fregat	N	30198
fr)l@	1.0	frele	A	30204
frim@l@	1.0	friemelen	V	30248
fris	1.0	fries	N	30256
frLt@	1.0	fruiten	V	30363
fr}n@k@	1.0	frunniken	V	30382
fr}ts@l@	1.0	frutselen	V	30390
fyGa	1.0	fuga	N	30399
fyror@	1.0	furore	N	30472
f}t	1.0	fut	N	30491
fyt	1.0	fuut	N	30508
xAb@r	1.0	gabber	N	30613
xalEI	1.0	galei	N	30680
xAlm	1.0	galm	N	30723
gem	1.0	game	N	30774
xArt	1.0	gard	N	30880
xArdenija	1.0	gardenia	N	30885
xazEl@	1.0	gazelle	N	31148
xep	1.0	geep	N	31762
xer	1.0	geer	N	31765
xew	1.0	geeuw	N	31834
xEIl@	1.0	geilen	V	32075
xEIn	1.0	gein	N	32084
xEIs@r	1.0	geiser	N	32101
Z@lEI	1.0	gelei	N	32452
xEms	1.0	gems	N	32966
Z)n@	1.0	gene	N	32998
x@nip	1.0	geniep	N	33091
xEntsijan	1.0	gentiaan	N	33153
xes@l	1.0	gesel	N	33650
xiGAnt	1.0	gigant	N	34864
Zigolo	1.0	gigolo	N	34869
xIlt	1.0	gild	N	34898
xirAf@	1.0	giraffe	N	34954
xiro	1.0	giro	N	34961
xIst@r	1.0	gister	B	34994
xlIb@r@	1.0	glibberen	V	35218
xlor@	1.0	gloren	V	35297
xnLv@	1.0	gnuiven	V	35367
xOnd@l	1.0	gondel	N	35706
xox@l@	1.0	goochelen	V	35724
xoj	1.0	gooi	N	35743
xuwAS@	1.0	gouache	N	35832
gulAS	1.0	goulash	N	35941
xoz@r	1.0	gozer	N	35971
xrMw@	1.0	grauwen	V	36299
grin	1.0	green	N	36364
xriv@	1.0	grieven	V	36480
xris	1.0	gries	N	36483
xriz@l	1.0	griezel	N	36484
xriz@l@	1.0	griezelen	V	36485
xrIl@	1.0	grillen	V	36551
grIl	1.0	grill	N	36552
xrimAs@	1.0	grimassen	V	36563
xrInt@	1.0	grinten	V	36587
xruv@	1.0	groeven	V	36791
xrOl	1.0	grol	N	36820
xrOl@	1.0	grollen	V	36821
xr}t	1.0	grut	N	37139
xr}to	1.0	grutto	N	37153
girlAnd@	1.0	guirlande	N	37195
x}lp@	1.0	gulpen	V	37221
x}m	1.0	gum	N	37228
xImpj@	1.0	gympje	N	37304
har@	1.0	haren	V	37410
hasijEnda	1.0	hacienda	N	37566
haG@l@	1.0	hagelen	V	37586
hAmst@r	1.0	hamster	N	37984
hAmst@r@	1.0	hamsteren	V	37985
hos	1.0	hausse	N	38796
hav@zat@	1.0	havezate	N	38871
hEG@	1.0	hegge	N	39123
hEIb@l	1.0	heibel	N	39136
hek@l@	1.0	hekelen	V	39282
hem@l@	1.0	hemelen	V	39494
hErm@lEIn	1.0	hermelijn	N	39850
hErnija	1.0	hernia	N	39867
hEsp	1.0	hesp	N	40078
hEts@	1.0	hetze	N	40120
h|G@	1.0	heugen	V	40125
h|l@	1.0	heulen	V	40133
hev@l@	1.0	hevelen	V	40170
hInd@	1.0	hinde	N	40286
hINk@l@	1.0	hinkelen	V	40305
hInt	1.0	hint	N	40324
hIp	1.0	hip	A	40326
hIp@	1.0	hippen	V	40329
hIt	1.0	hit	N	40369
hun	1.0	hoen	N	40578
hup@l	1.0	hoepel	N	40605
hup@l@	1.0	hoepelen	V	40606
hOk@	1.0	hokken	V	40758
hol	1.0	hole	N	40787
hOm@l	1.0	hommel	N	40864
honIx	1.0	honig	N	41040
hoj@	1.0	hooien	V	41565
hoz@	1.0	hozen	V	41670
hOp@	1.0	hoppen	V	41675
hOr	1.0	hor	N	41704
hOrtEnsija	1.0	hortensia	N	41787
hOrz@l	1.0	horzel	N	41794
hMw	1.0	houw	N	42027
hL	1.0	hui	N	42062
hLx@l@	1.0	huichelen	V	42065
hLx	1.0	huig	N	42108
h}m@l	1.0	hummel	N	42446
h}p@	1.0	huppen	V	42482
h}ps	1.0	hups	A	42486
hijasInt	1.0	hyacint	N	42629
hijena	1.0	hyena	N	42696
ikOn	1.0	icon	N	42834
il	1.0	iel	A	42918
ip	1.0	iep	N	42921
it	1.0	iet	O	42935
IntS	1.0	inch	N	43441
InfErno	1.0	inferno	N	43779
Ism@	1.0	isme	N	45267
it@m	1.0	item	N	45338
izabEl	1.0	izabel	N	45361
jap	1.0	jaap	N	45373
jAk@r@	1.0	jakkeren	V	45543
jAsmEIn	1.0	jasmijn	N	45670
jEk@r	1.0	jekker	N	45735
jEn@	1.0	jennen	V	45744
jEN@l@	1.0	jengelen	V	45762
jEnz@	1.0	jenzen	V	45768
Z|	1.0	jeu	N	45788
jod@l@	1.0	jodelen	V	45921
jof@l	1.0	jofel	A	45965
jok@r	1.0	joker	N	45995
jota	1.0	jota	N	46134
Zur	1.0	jour	N	46141
jMw@	1.0	jouwen	V	46155
jyb@l	1.0	jubel	N	46169
jydo	1.0	judo	N	46207
j}t@	1.0	jutten	V	46330
jyt@	1.0	jute	N	46331
kaj	1.0	kaai	N	46361
kakj@	1.0	kaakje	N	46372
kAbala	1.0	kabbala	N	46535
kadEtj@	1.0	kadetje	N	46636
kAf	1.0	kaf	N	46646
kAf@r	1.0	kaffer	N	46649
kAftAn	1.0	kaftan	N	46656
kAk	1.0	kak	N	46672
kAk@	1.0	kakken	V	46673
kaki	1.0	kaki	N	46688
kAl@	1.0	kallen	V	46708
kalif	1.0	kalief	N	46769
kAlv@	1.0	kalven	V	46845
kamelejOn	1.0	kameleon	N	46864
kAmf@r	1.0	kamfer	N	46947
kamIl@	1.0	kamille	N	46964
kAmp@rfuli	1.0	kamperfoelie	N	47001
kANGuru	1.0	kangoeroe	N	47106
kAnj@r	1.0	kanjer	N	47111
kAntel	1.0	kanteel	N	47180
kapitel	1.0	kapiteel	N	47324
kapIt@l	1.0	kapittel	N	47341
kAp@rtj@	1.0	kappertje	N	47384
kApson@s	1.0	kapsones	N	47399
karamEl	1.0	karamel	N	47468
kArbonad@	1.0	karbonade	N	47486
kAr@kit	1.0	karekiet	N	47516
kArpEt	1.0	karpet	N	47577
kArt@l@	1.0	kartelen	V	47592
kArwAts	1.0	karwats	N	47630
kAsEI	1.0	kassei	N	47674
kAstEId@	1.0	kastijden	V	47735
kAtap}lt	1.0	katapult	N	47766
katErn	1.0	katern	N	47771
kMw	1.0	kauw	N	47874
kel@	1.0	kelen	V	47919
keG@l@	1.0	kegelen	V	47979
kEIl@	1.0	keilen	V	48010
kEld@r@	1.0	kelderen	V	48037
kEmp	1.0	kemp	N	48083
kEri	1.0	kerrie	N	48379
kErf	1.0	kerf	N	48469
kErv@l	1.0	kervel	N	48471
k|	1.0	keu	N	48540
k|t@l	1.0	keutel	N	48628
kIk@	1.0	kicken	V	48687
kik@	1.0	kieken	V	48696
kip@	1.0	kiepen	V	48742
kip@r@	1.0	kieperen	V	48747
kir@	1.0	kieren	V	48751
kiw	1.0	kieuw	N	48795
kEIv@	1.0	kijven	V	48876
kIk@r@	1.0	kikkeren	V	48885
kINk@l	1.0	kinkel	N	49124
kirS	1.0	kirsch	N	49181
klAt	1.0	klad	N	49277
klAk	1.0	klak	N	49304
klAmbu	1.0	klamboe	N	49315
klarinEt	1.0	klarinet	N	49444
klEp@	1.0	kleppen	V	49777
klEts	1.0	klets	N	49822
kl|m@	1.0	kleumen	V	49850
klIf	1.0	klif	N	50000
klIN	1.0	kling	N	50069
klIN@l@	1.0	klingelen	V	50071
klIt	1.0	klit	N	50119
klIt@	1.0	klitten	V	50120
klov@	1.0	kloven	V	50290
klOp	1.0	klop	N	50291
klOs	1.0	klos	N	50314
klOs@	1.0	klossen	V	50316
klLst@r	1.0	kluister	N	50346
klLf	1.0	kluif	N	50358
klLv@	1.0	kluiven	V	50360
kl}N@l	1.0	klungel	N	50371
kl}N@l@	1.0	klungelen	V	50372
kl}ts@	1.0	klutsen	V	50389
knMw	1.0	knauw	N	50466
knMw@	1.0	knauwen	V	50467
knExt@	1.0	knechten	V	50469
knek@l	1.0	knekel	N	50485
knEl	1.0	knel	N	50488
knErs@	1.0	knersen	V	50495
kn|s	1.0	kneus	N	50512
knev@l@	1.0	knevelen	V	50516
kniz@	1.0	kniezen	V	50575
knud@l	1.0	knoedel	N	50671
knuj	1.0	knoei	N	50673
knut	1.0	knoet	N	50690
knok	1.0	knook	N	50738
knOt	1.0	knot	N	50799
kobAlt	1.0	kobalt	N	50850
kOld@r	1.0	kolder	N	51343
kOlk	1.0	kolk	N	51429
kOm@r	1.0	kommer	N	51554
koj@	1.0	kooien	V	51734
kon	1.0	koon	N	51854
kopek@	1.0	kopeke	N	52013
korijAnd@r	1.0	koriander	N	52247
kOrnLt	1.0	kornuit	N	52267
kOts	1.0	kots	N	52480
kOt@r	1.0	kotter	N	52484
kMt@	1.0	kouten	V	52535
krak	1.0	kraak	N	52577
kram@	1.0	kramen	V	52606
krAm	1.0	kram	N	52745
krMw@	1.0	krauwen	V	52853
krEk	1.0	krek	B	52907
krEnt	1.0	krent	N	52920
kr|k@	1.0	kreuken	V	52946
krIp	1.0	krib	N	52970
krIb@	1.0	kribbe	N	52972
krib@l	1.0	kriebel	N	52984
krEIx	1.0	krijg	N	53021
krEItj@	1.0	krijtje	N	53087
krIk@	1.0	krikken	V	53112
krImp	1.0	krimp	N	53122
krIs	1.0	kris	N	53164
krOxt	1.0	krocht	N	53219
kros	1.0	kroos	N	53390
k}x	1.0	kuch	N	53718
kLs@	1.0	kuisen	V	53773
k}l	1.0	kul	N	53803
kwAk	1.0	kwak	N	54176
kwArt@l	1.0	kwartel	N	54267
kwEb@l@	1.0	kwebbelen	V	54336
kwek	1.0	kweek	N	54341
kwel@	1.0	kwelen	V	54359
kwEk@	1.0	kwekken	V	54367
kwez@l	1.0	kwezel	N	54409
kwEIl	1.0	kwijl	N	54418
kwInt	1.0	kwint	N	54458
lav@	1.0	laven	V	54601
laGyn@	1.0	lagune	N	54766
lAks	1.0	laks	A	54824
lAmpijOn	1.0	lampion	N	54917
lari	1.0	larie	N	55458
lArf	1.0	larf	N	55474
lAso	1.0	lasso	N	55513
lAst@	1.0	lasten	V	55517
latrin@	1.0	latrine	N	55592
lMrir	1.0	laurier	N	55605
laz@r@	1.0	lazeren	V	55691
liz@	1.0	leasen	V	55710
led@r	1.0	leder	N	55748
lEx	1.0	leg	N	56134
leGywan	1.0	leguaan	N	56241
lEl	1.0	lel	N	56367
lEN@	1.0	lengen	V	56420
lepra	1.0	lepra	N	56540
lEs@	1.0	lessen	V	56571
l|r@	1.0	leuren	V	56719
l|t@r@	1.0	leuteren	V	56725
li	1.0	li	N	57052
lijan	1.0	liaan	N	57054
lijan@	1.0	liane	N	57057
libEl	1.0	libel	N	57068
lido	1.0	lido	N	57302
lIl@	1.0	lillen	V	57783
limun	1.0	limoen	N	57811
lInZ@ri	1.0	lingerie	N	57837
lInz@	1.0	linze	N	57926
lir@	1.0	lire	N	57975
lIs	1.0	lis	N	57977
lAjf	1.0	live	A	58073
luns	1.0	loens	A	58150
luns@	1.0	loensen	V	58151
luf	1.0	loef	N	58164
lox	1.0	loog	N	58477
loj@	1.0	looien	V	58487
lot@	1.0	loten	V	58648
lOr	1.0	lor	N	58659
lOtj@	1.0	lotje	E	58799
lLf@l	1.0	luifel	N	59152
lLm	1.0	luim	N	59173
lLpart	1.0	luipaard	N	59177
l}m@l@	1.0	lummelen	V	59269
lypin@	1.0	lupine	N	59294
lyr	1.0	luur	N	59340
l}ks	1.0	lux	N	59346
lInS@	1.0	lynchen	V	59400
mAx	1.0	mach	N	59740
mAtSet@	1.0	machete	N	59741
mAf@	1.0	maffen	V	59932
mAGnolija	1.0	magnolia	N	60030
mAl@	1.0	mallen	V	60130
mAmut	1.0	mammoet	N	60211
mAmOn	1.0	mammon	N	60218
maneZ@	1.0	manege	N	60278
man|v@r	1.0	maneuver	N	60291
mAN@l	1.0	mangel	N	60300
mANgo	1.0	mango	N	60309
mANk@	1.0	manken	V	60359
maratOn	1.0	marathon	N	60513
mArm@lad@	1.0	marmelade	N	60711
mArm@r@	1.0	marmeren	V	60713
mArmOt	1.0	marmot	N	60727
mArs@pEIn	1.0	marsepein	N	60758
mArt@r	1.0	marter	N	60801
mAsk@r@	1.0	maskeren	V	60839
matadOr	1.0	matador	N	60966
mEtS	1.0	match	N	60971
mat@r	1.0	mater	N	60981
mAtrEIs	1.0	matrijs	N	61036
matrIks	1.0	matrix	N	61041
mov@	1.0	mauve	A	61088
maz}rka	1.0	mazurka	N	61117
mAz@l	1.0	mazzel	N	61118
mEsenAs	1.0	mecenas	N	61132
mEk@r@	1.0	mekkeren	V	61756
melAs@	1.0	melasse	N	61771
melIs@	1.0	melisse	N	61793
mEmbran	1.0	membraan	N	61931
menywEt	1.0	menuet	N	62163
mEst@	1.0	mesten	V	62305
metr}m	1.0	metrum	N	62505
m|x	1.0	meug	N	62550
mijMw@	1.0	miauwen	V	62578
mir@	1.0	mieren	V	62865
mimosa	1.0	mimosa	N	63146
minarEt	1.0	minaret	N	63157
minOr	1.0	minor	N	63307
min}s	1.0	minus	P	63319
mIr@	1.0	mirre	N	63343
mIks@	1.0	mixen	V	63592
mOkAs)	1.0	mocassin	N	63621
mod@m	1.0	modem	N	63680
modyl@	1.0	module	N	63726
musOn	1.0	moesson	N	63885
mus	1.0	moes	N	63895
mOf@l@	1.0	moffelen	V	63905
moGOl	1.0	mogol	N	63917
mok@r	1.0	moker	N	63933
mOka	1.0	mokka	N	63938
mOk@l	1.0	mokkel	N	63944
molj)r@	1.0	moliere	N	64000
mot	1.0	moot	N	64327
mOrm@l	1.0	mormel	N	64443
morEs	1.0	mores	N	64491
mMt	1.0	mout	N	64649
mLt@	1.0	muiten	V	64738
m}l	1.0	mul	A	64771
m}m	1.0	mum	N	64813
m}m@l@	1.0	mummelen	V	64814
m}nt@	1.0	munten	V	64837
m}stAN	1.0	mustang	N	64939
m}tsj@	1.0	mutsje	N	64960
nak@	1.0	naken	V	65161
nast@	1.0	naasten	V	65249
nAp	1.0	nap	N	65593
nAr	1.0	nar	N	65613
nArsIs	1.0	narcis	N	65615
natrij}m	1.0	natrium	N	65746
ned@r	1.0	neder	B	66003
nEp	1.0	nep	N	66329
nErf	1.0	nerf	N	66356
net@l	1.0	netel	N	66415
n|z@	1.0	neuzen	V	66622
nis@	1.0	niesen	V	66745
nit@	1.0	nieten	V	66757
nEIp@	1.0	nijpen	V	66916
nIk@l	1.0	nikkel	N	66936
nIk@r	1.0	nikker	N	66951
nImf	1.0	nimf	N	66960
nIrvana	1.0	nirvana	N	66983
nIrwana	1.0	nirwana	N	66984
nud@ls	1.0	noedels	N	67036
nun	1.0	noen	N	67043
nust	1.0	noest	A	67049
nOp	1.0	nop	N	67330
nOr	1.0	nor	N	67344
notab@l	1.0	notabel	A	67405
noz@m	1.0	nozem	N	67499
nwi	1.0	nuit	N	67533
n}k	1.0	nuk	N	67534
ob@lIsk	1.0	obelisk	N	67621
odij}m	1.0	odium	N	67842
odIse	1.0	odyssee	N	67846
|kymen@	1.0	oecumene	N	67853
un	1.0	oen	N	67902
olejAnd@r	1.0	oleander	N	68097
Olm	1.0	olm	N	68246
Omb@r	1.0	omber	N	68264
OmeGa	1.0	omega	N	68315
orak@l@	1.0	orakelen	V	73267
oreGano	1.0	oregano	N	73380
Ot@r	1.0	otter	N	73607
pap	1.0	paap	N	74539
pAxt@	1.0	pachten	V	74708
pAf	1.0	paf	A	74780
pAf@	1.0	paffen	V	74782
paZ@	1.0	page	N	74795
paGod@	1.0	pagode	N	74806
p)r	1.0	pair	N	74810
pAjs	1.0	pais	N	74811
paladEIn	1.0	paladijn	N	74866
palisad@	1.0	palissade	N	74929
pAlm@	1.0	palmen	V	74944
pAlts	1.0	palts	N	74980
pANkrejAs	1.0	pancreas	N	75015
pEn@l	1.0	panel	N	75061
pAnts@r@	1.0	pantseren	V	75143
pAp@	1.0	pappen	V	75167
pApav@r	1.0	papaver	N	75174
papir}s	1.0	papyrus	N	75276
parab@l	1.0	parabel	N	75287
parija	1.0	paria	N	75510
pArka	1.0	parka	N	75528
pArs	1.0	pars	N	75633
pArv@ny	1.0	parvenu	N	75786
pAstEl	1.0	pastel	N	75897
pMk	1.0	pauk	N	76074
pAks	1.0	pax	N	76122
pen	1.0	peen	N	76188
pet	1.0	peet	N	76202
pEk	1.0	pek	N	76241
pelikan	1.0	pelikaan	N	76293
pelyw	1.0	peluw	N	76340
pEn@	1.0	pennen	V	76351
pEnd@l	1.0	pendel	N	76366
pEnd@l@	1.0	pendelen	V	76367
penib@l	1.0	penibel	A	76393
pEnsel@	1.0	penselen	V	76449
pep@r@	1.0	peperen	V	76541
pErGola	1.0	pergola	N	76671
perik@l	1.0	perikel	N	76692
pErk@	1.0	perken	V	76727
peseta	1.0	peseta	N	77031
pezo	1.0	peso	N	77032
petynija	1.0	petunia	N	77152
p|l	1.0	peul	N	77154
p|r@	1.0	peuren	V	77163
p|t	1.0	peut	N	77167
pi	1.0	pi	N	77195
pijAs	1.0	pias	N	77232
pijAst@r	1.0	piaster	N	77236
pijAtsa	1.0	piazza	N	77237
pjEs	1.0	piece	N	77268
pip	1.0	piep	N	77302
pis@	1.0	piesen	V	77341
pINgwIn	1.0	pinguin	N	77629
pINk@	1.0	pinken	V	77631
pIs	1.0	pis	N	77734
pitsa	1.0	pizza	N	77836
plasebo	1.0	placebo	N	77973
plet	1.0	plaid	N	78037
plavEIj@	1.0	plaveien	V	78540
plEIst@r@	1.0	pleisteren	V	78601
plEN@	1.0	plengen	V	78647
plEnz@	1.0	plenzen	V	78659
plEts@	1.0	pletsen	V	78673
pl@zir@	1.0	plezieren	V	78694
plInt	1.0	plint	N	78729
plurt	1.0	ploert	N	78779
plLz@	1.0	pluizen	V	78912
pl}nj@	1.0	plunje	N	78939
puf	1.0	poef	N	79045
puma	1.0	poema	N	79086
pusta	1.0	poesta	N	79116
puts	1.0	poets	N	79126
pOf@	1.0	poffen	V	79168
pw)nt@	1.0	pointe	N	79181
pok@r@	1.0	pokeren	V	79195
polijo	1.0	polio	N	79312
