phon	freq	word	grammar	id
#I@	13.0	ayah	N	2714
bEk	13.0	beck	N	3462
bErIbErI	13.0	beriberi	N	3757
b#Id	13.0	bide	V	3879
bIg@t	13.0	bigot	N	3912
bQgP	13.0	boggle	V	4566
brIg@nd	13.0	brigand	N	5239
k{S1	13.0	cachet	N	5922
k{d	13.0	cad	N	5930
k@lIps5	13.0	calypso	N	6077
k$	13.0	caw	V	6763
J#f	13.0	chaff	V	6918
S1z	13.0	chaise	N	6943
k@milj@n	13.0	chameleon	N	6968
J{tP	13.0	chattel	N	7121
kVmfrI	13.0	comfrey	N	8561
kQm@d$R	13.0	commodore	N	8649
k@mjun	13.0	commune	V	8677
kril	13.0	creel	N	10360
k3lju	13.0	curlew	N	10819
d1g5	13.0	dago	N	11028
dEsp@r#d5	13.0	desperado	N	12051
dInt	13.0	dint	N	12462
dju5	13.0	duo	N	13917
If1s	13.0	efface	V	14243
il@nd	13.0	eland	N	14376
fEl@	13.0	fellah	N	16374
fIlIp	13.0	fillip	N	16632
flu	13.0	flue	N	17203
g$p	13.0	gawp	V	18653
grIst	13.0	grist	N	19733
gw#n5	13.0	guano	N	19869
hIp5	13.0	hippo	N	21242
#I5t@	13.0	iota	N	23976
_{mb@ri	13.0	jamboree	N	24236
l#m@	13.0	lama	N	25170
lImf	13.0	lymph	N	26941
m#t	13.0	mart	N	27547
mu	13.0	moo	V	29024
nIgP	13.0	niggle	V	30178
QnIks	13.0	onyx	N	31238
uz	13.0	ooze	N	31245
p{tH	13.0	patten	N	32754
p@sIm@n	13.0	persimmon	N	33315
pl{ntIn	13.0	plantain	N	34123
pjus	13.0	puce	N	36302
kwIz	13.0	quiz	V	36954
r1biz	13.0	rabies	N	36995
r#g@	13.0	raga	N	37092
s{kr5s{Nkt	13.0	sacrosanct	A	39760
sk{b@d	13.0	scabbard	N	40204
skQJ	13.0	scotch	V	40431
sk3_	13.0	scourge	V	40457
snud	13.0	snood	N	43014
snup	13.0	snoop	V	43018
sQk	13.0	sock	V	43151
sVm@s$lt	13.0	somersault	N	43308
sw#Ip	13.0	swipe	V	45923
t{nIn	13.0	tannin	N	46306
tr1ps	13.0	traipse	V	48015
tr{v1l	13.0	travail	N	48162
trQmb5n	13.0	trombone	N	48412
trIst	13.0	tryst	N	48539
vin5	13.0	vino	N	50304
wQtP	13.0	wattle	N	50964
w{m	13.0	wham	N	51287
wIst	13.0	whist	N	51466
{b1	14.0	abbe	N	21
{dP	14.0	addle	V	437
{lb@trQs	14.0	albatross	N	974
@pEnd	14.0	append	V	1787
{v@t#R	14.0	avatar	N	2634
@z1lj@	14.0	azalea	N	2719
b@zuk@	14.0	bazooka	N	3356
bIltQN	14.0	biltong	N	3979
bl#	14.0	blah	N	4170
k1lIf	14.0	caliph	N	6010
k{ntQn	14.0	canton	N	6241
k{rIbu	14.0	caribou	N	6411
k#ImI@r@	14.0	chimera	N	7321
s3k@	14.0	circa	P	7587
sil@k{nT	14.0	coelacanth	N	8213
k5l@n	14.0	colon	N	8398
k@n#Iv	14.0	connive	V	9182
k@r5n@	14.0	corona	N	9790
kVvH	14.0	coven	N	10120
krid5	14.0	credo	N	10353
kr5k@s	14.0	crocus	N	10476
krVmpIt	14.0	crumpet	N	10635
dQl@p	14.0	dollop	N	13240
dVNk	14.0	dunk	V	13916
3mIn	14.0	ermine	N	15122
f{g@t	14.0	faggot	N	15966
fEtId	14.0	fetid	A	16458
fIEst@	14.0	fiesta	N	16556
fIlJ	14.0	filch	V	16609
fl{n_	14.0	flange	N	16956
f#Unt	14.0	fount	N	17734
g{S	14.0	gash	V	18586
_inI	14.0	genie	N	18739
_EnSH	14.0	gentian	N	18756
h{lIb@t	14.0	halibut	N	20222
h{s@k	14.0	hassock	N	20545
hVf	14.0	huff	V	21834
Iglu	14.0	igloo	N	22213
l{rINks	14.0	larynx	N	25331
lIbid5	14.0	libido	N	25924
lQIn	14.0	loin	N	26503
lupIn	14.0	lupin	N	26888
lINks	14.0	lynx	N	26945
m{nIkIn	14.0	mannequin	N	27351
m{ksIm	14.0	maxim	N	27753
m5lt	14.0	moult	V	29261
5f	14.0	oaf	N	30745
5n@s	14.0	onus	N	31234
5p#In	14.0	opine	V	31330
QrIg#n5	14.0	oregano	N	31450
uz5	14.0	ouzo	N	31722
p#k1	14.0	parquet	N	32488
pl@sib5	14.0	placebo	N	34049
r{fI@	14.0	raffia	N	37079
rIkS$	14.0	rickshaw	N	38852
rVmp@s	14.0	rumpus	N	39585
skrVnJ	14.0	scrunch	V	40571
sIsid	14.0	secede	V	40730
sikwIn	14.0	sequin	N	41191
snuz	14.0	snooze	V	43026
snVfP	14.0	snuffle	V	43079
sQf@m$R	14.0	sophomore	N	43364
sukr5s	14.0	sucrose	N	45344
swQdP	14.0	swaddle	V	45767
t{l@n	14.0	talon	N	46251
t{r5	14.0	tarot	N	46370
t#t@R	14.0	tartar	N	46382
tI#r@	14.0	tiara	N	47288
trIl	14.0	trill	V	48334
t3d	14.0	turd	N	48646
t@rin	14.0	tureen	N	48647
t3kwQIz	14.0	turquoise	N	48703
vEkt@R	14.0	vector	N	49985
wEd	14.0	wed	V	51069
wivP	14.0	weevil	N	51110
wElt	14.0	welt	N	51219
wup	14.0	whoop	N	51559
wQp	14.0	whop	V	51565
wQg	14.0	wog	N	51888
j{m	14.0	yam	N	52225
j{r5	14.0	yarrow	N	52242
zEp@lIn	14.0	zeppelin	N	52399
{sp@n	15.0	aspen	N	2226
@t5n	15.0	atone	V	2410
bip	15.0	beep	N	3522
bEnIdIk	15.0	benedick	N	3695
bETP	15.0	bethel	N	3804
br5g	15.0	brogue	N	5348
brQIl	15.0	broil	V	5350
b3bP	15.0	burble	V	5678
k{nt	15.0	cant	V	6226
k{r@b	15.0	carob	N	6432
JErI	15.0	cherry	A	7224
J#U	15.0	chow	N	7463
J3n	15.0	churn	N	7541
klQg	15.0	clog	N	7944
kl5n	15.0	clone	N	7954
kl#Ut	15.0	clout	V	8024
kr{mpQn	15.0	crampon	N	10238
IlIks@R	15.0	elixir	N	14498
fl{b@g#st	15.0	flabbergast	V	16910
fl{n	15.0	flan	N	16955
f3l	15.0	furl	V	18317
glut@n	15.0	gluten	N	19142
grV_	15.0	grudge	V	19843
hElm	15.0	helm	N	20889
ImbIsil	15.0	imbecile	N	22313
IntjuIt	15.0	intuit	V	23872
l{Ng@R	15.0	languor	N	25265
m@JIzm5	15.0	machismo	N	26992
m#_	15.0	marge	N	27450
m{sk#r@	15.0	mascara	N	27575
m$	15.0	maw	N	27747
m#Ik@	15.0	mica	N	28221
mVNgr@l	15.0	mongrel	N	28942
mQtP	15.0	mottle	V	29250
mVf	15.0	muff	N	29387
mVfIn	15.0	muffin	N	29389
nQJ	15.0	notch	V	30565
$b	15.0	orb	N	31405
$dIn@ns	15.0	ordinance	N	31437
p#drI	15.0	padre	N	32074
p#kIn	15.0	parkin	N	32452
plit	15.0	pleat	N	34251
pjup@	15.0	pupa	N	36477
p3d@	15.0	purdah	N	36494
kwIp	15.0	quip	V	36937
rust	15.0	roost	N	39267
s{fr@n	15.0	saffron	N	39811
s1t	15.0	sate	V	40084
sk#l@t	15.0	scarlet	N	40275
skE@ts5	15.0	scherzo	N	40326
sEtP	15.0	settle	N	41294
s#IsP	15.0	sisal	N	42276
sl{t	15.0	slat	N	42532
str#f	15.0	strafe	V	44843
strVm	15.0	strum	V	45050
sw1n	15.0	swain	N	45778
swIndP	15.0	swindle	V	45906
t{fIt@	15.0	taffeta	N	46146
tr#Uns	15.0	trounce	V	48446
vElt	15.0	veld	N	50012
w{NgP	15.0	wangle	V	50715
wElk	15.0	whelk	N	51337
w5nt	15.0	wont	A	51923
j{p	15.0	yap	V	52233
jIn	15.0	yin	N	52310
{kjUm@n	16.0	acumen	N	400
{lk@l#I	16.0	alkali	N	1041
{mITIst	16.0	amethyst	N	1280
@sk{ns	16.0	askance	B	2207
@sEnt	16.0	assent	V	2268
bQls@	16.0	balsa	N	2983
bit@	16.0	beta	N	3799
b$stP	16.0	borstal	N	4808
brQk@lI	16.0	broccoli	N	5346
k@b{l	16.0	cabal	N	5891
S{l1	16.0	chalet	N	6945
S{p@r5n	16.0	chaperon	N	7026
krEs	16.0	cress	N	10396
krQft	16.0	croft	N	10477
s#Ikl5n	16.0	cyclone	N	10953
d3T	16.0	dearth	N	11311
dEm@gQg	16.0	demagogue	N	11737
dIk	16.0	dick	N	12292
d#Iv@z	16.0	divers	A	13065
dIv@t	16.0	divot	N	13112
EnIm@	16.0	enema	N	14784
Es1	16.0	essay	V	15198
f#t	16.0	fart	V	16173
f3T	16.0	firth	N	16828
flis	16.0	fleece	N	17038
f5lI5	16.0	folio	N	17343
gul	16.0	ghoul	N	18890
gr#Im	16.0	grime	N	19706
grIsP	16.0	gristle	N	19734
h#Idr@	16.0	hydra	N	22004
InfId@l	16.0	infidel	N	23181
_3kIn	16.0	jerkin	N	24328
l{ks	16.0	lax	A	25478
liS	16.0	leash	N	25612
lI1z	16.0	liaise	V	25885
lInd@n	16.0	linden	N	26158
lus3n	16.0	lucerne	N	26806
mQNgus	16.0	mongoose	N	28941
mVlIn	16.0	mullein	N	29418
nIb	16.0	nib	N	30140
nIp	16.0	nip	N	30259
nQzP	16.0	nozzle	N	30628
5pP	16.0	opal	N	31251
p{lIt	16.0	pallet	N	32173
flEm	16.0	phlegm	N	33549
pIN	16.0	ping	N	33871
p$kjUp#In	16.0	porcupine	N	34758
prQm	16.0	prom	N	35867
prQN	16.0	prong	N	35907
pVndIt	16.0	pundit	N	36448
kw$ts	16.0	quartz	N	36818
rE_ImEn	16.0	regimen	N	37931
rEtIn@	16.0	retina	N	38615
r5b	16.0	robe	V	39116
r5t	16.0	rote	N	39332
sl{g	16.0	slag	N	42496
slus	16.0	sluice	N	42757
sl3p	16.0	slurp	V	42774
sfINks	16.0	sphinx	N	43748
sprus	16.0	spruce	A	44035
t{Nk@d	16.0	tankard	N	46297
T$r{ks	16.0	thorax	N	47110
trElIs	16.0	trellis	N	48237
tr#U@l	16.0	trowel	N	48456
tVs@k	16.0	tussock	N	48715
vQId	16.0	void	A	50473
#ft	17.0	aft	B	736
#k1n	17.0	arcane	A	1926
#m#d@	17.0	armada	N	2021
@r1	17.0	array	V	2071
{s@g#I	17.0	assegai	N	2259
b1n	17.0	bane	N	3020
b#bIk@n	17.0	barbican	N	3113
bistr5	17.0	bistro	N	4066
buz	17.0	booze	V	4764
b$n	17.0	bourn	N	4889
br#I@R	17.0	briar	N	5195
b3gP	17.0	burgle	V	5702
k1p@n	17.0	capon	N	6294
k{vI{t	17.0	caveat	N	6747
JIk@rI	17.0	chicory	N	7274
kl{k	17.0	clack	V	7672
kQp	17.0	cop	V	9657
krIn@lIn	17.0	crinoline	N	10442
dEbIt	17.0	debit	N	11352
dQf	17.0	doff	V	13183
fIz	17.0	fizz	V	16904
fl@mINg5	17.0	flamingo	N	16953
flVNk	17.0	flunk	V	17220
g#l@	17.0	gala	N	18433
glVtH	17.0	glutton	N	19144
gQbIt	17.0	gobbet	N	19194
h{sIEnd@	17.0	hacienda	N	20087
h#I_{k	17.0	hijack	V	21194
_$ndIs	17.0	jaundice	N	24267
kElp	17.0	kelp	N	24727
n1dI@R	17.0	nadir	N	29645
f#I@l	17.0	phial	N	33510
pl{stIk	17.0	plastic	A	34142
plEks@s	17.0	plexus	N	34280
puf	17.0	poof	N	34686
rIb@ld	17.0	ribald	A	38829
rIgm@r5l	17.0	rigmarole	N	38950
r#U	17.0	row	V	39435
slQp	17.0	slop	N	42700
s@ksINkt	17.0	succinct	A	45324
sUIt	17.0	suet	N	45358
t{Ng5	17.0	tango	N	46293
t$nt	17.0	taunt	N	46428
t5m	17.0	tome	N	47643
t5p{z	17.0	topaz	N	47715
tr#Ip	17.0	tripe	N	48360
twIl	17.0	twill	N	48778
vEnd	17.0	vend	V	50024
wIn5	17.0	winnow	V	51764
w3t	17.0	wort	N	52085
z{p	17.0	zap	V	52381
{fId1vIt	18.0	affidavit	N	671
1lI@s	18.0	alias	B	1018
$gVst	18.0	august	A	2515
{ksP	18.0	axle	N	2712
b#I@r5	18.0	biro	N	4046
blQt	18.0	blot	N	4383
br1	18.0	brae	N	4989
bVN	18.0	bung	N	5643
k@r{f	18.0	carafe	N	6323
k@rin	18.0	careen	V	6385
J3p	18.0	chirp	V	7376
klQS	18.0	cloche	N	7922
kQdP	18.0	coddle	V	8191
kr@v{t	18.0	cravat	N	10278
krImp	18.0	crimp	V	10430
kVd	18.0	cud	N	10711
d{pP	18.0	dapple	V	11141
dVk@t	18.0	ducat	N	13820
fQIbP	18.0	foible	N	17329
g{m@t	18.0	gamut	N	18508
g5S	18.0	gauche	A	18630
_En	18.0	gen	N	18699
n{S	18.0	gnash	V	19153
h{m@k	18.0	hammock	N	20266
hIlt	18.0	hilt	N	21211
hQk	18.0	hock	N	21326
_Ib	18.0	jib	N	24375
kEnP	18.0	kennel	N	24732
liz	18.0	lees	N	25662
lImpId	18.0	limpid	A	26148
l#In5	18.0	lino	N	26211
m{m@n	18.0	mammon	N	27267
m1hEm	18.0	mayhem	N	27773
mEtr@n5m	18.0	metronome	N	28193
mInstr@l	18.0	minstrel	N	28529
muJ	18.0	mooch	V	29025
mut	18.0	moot	V	29064
m@r{s	18.0	morass	N	29093
nI@v#n@	18.0	nirvana	N	30273
nVgIt	18.0	nugget	N	30648
p{mp@s	18.0	pampas	N	32209
p{nzI	18.0	pansy	N	32271
pEp	18.0	pep	N	33102
pEsP	18.0	pestle	N	33411
pQlIp	18.0	polyp	N	34622
r{NkP	18.0	rankle	V	37224
skri	18.0	scree	N	40508
S1l	18.0	shale	N	41434
S3k	18.0	shirk	V	41673
sIn_	18.0	singe	V	42208
spr#I	18.0	spry	A	44040
spUtnIk	18.0	sputnik	N	44058
stIlt	18.0	stilt	N	44638
stu_	18.0	stooge	N	44771
t5g@	18.0	toga	N	47590
v#I@l	18.0	vial	N	50200
v#InIl	18.0	vinyl	N	50309
w1f	18.0	waif	N	50620
b@sIl@s	19.0	bacillus	N	2761
bIn_	19.0	binge	N	3998
bIrEt@	19.0	biretta	N	4045
J{p	19.0	chap	V	7022
JInUk	19.0	chinook	N	7352
k$nIs	19.0	cornice	N	9779
kQr@nIt	19.0	coronet	N	9797
dVfP	19.0	duffel	N	13863
f{g	19.0	fag	V	15960
fEl@n	19.0	felon	N	16382
frQlIk	19.0	frolic	V	18092
gQgP	19.0	goggle	V	19239
g$s	19.0	gorse	N	19387
gVf$	19.0	guffaw	V	19908
h#I1t@s	19.0	hiatus	N	21067
m{drIgP	19.0	madrigal	N	27022
mEt@m$f5z	19.0	metamorphose	V	28138
Qb@lIsk	19.0	obelisk	N	30777
p{n@m#	19.0	panama	N	32219
p@r5l	19.0	parole	N	32484
pEn@nt	19.0	pennant	N	33053
pIlJ@d	19.0	pilchard	N	33797
pl{Nt@n	19.0	plankton	N	34116
pl{zm@	19.0	plasma	N	34132
plQp	19.0	plop	N	34304
p5lI5	19.0	polio	N	34543
prIg	19.0	prig	N	35538
prIvIt	19.0	privet	N	35657
pVp	19.0	pup	N	36475
s1b@R	19.0	sabre	N	39723
S{g	19.0	shag	N	41406
s#IfH	19.0	siphon	N	42262
skImp	19.0	skimp	V	42408
sm{k	19.0	smack	N	42784
splInt	19.0	splint	N	43867
st#I	19.0	sty	N	45135
sw$n	19.0	sworn	A	45971
tEr@kQt@	19.0	terracotta	N	46798
tInsP	19.0	tinsel	N	47468
tut	19.0	toot	V	47696
trIlbI	19.0	trilby	N	48329
tw1n	19.0	twain	N	48735
5b@Zin	20.0	aubergine	N	2477
b{NgP	20.0	bangle	N	3033
bjugP	20.0	bugle	N	5533
b3R	20.0	burr	N	5735
bVzbI	20.0	busby	N	5760
k{ft{n	20.0	caftan	N	5958
k{lIk5	20.0	calico	N	6009
k#sk	20.0	cask	N	6553
s3vIks	20.0	cervix	N	6898
kQnvEks	20.0	convex	A	9569
dIt5	20.0	ditto	N	13044
dr#Uz	20.0	drowse	V	13748
d#In@m5	20.0	dynamo	N	14006
fEnP	20.0	fennel	N	16412
g@lQS	20.0	galosh	N	18466
h{r5	20.0	harrow	N	20516
#IbEks	20.0	ibex	N	22092
kiwi	20.0	kiwi	N	24909
lE@R	20.0	lair	N	25163
l#ID	20.0	lithe	A	26287
mitI$R	20.0	meteor	N	28149
n#sIs@s	20.0	narcissus	N	29705
njut	20.0	newt	N	30113
n5d	20.0	node	N	30332
n#Un	20.0	noun	N	30598
Qft	20.0	oft	B	31046
$fH	20.0	orphan	V	31509
p#l@ns	20.0	parlance	N	32464
p{rI	20.0	parry	V	32497
pEnIsIlIn	20.0	penicillin	N	33037
pudP	20.0	poodle	N	34685
pr#U	20.0	prow	N	36148
p3lQIn	20.0	purloin	V	36527
rIk	20.0	rick	N	38848
rIfP	20.0	riffle	V	38889
rINk	20.0	rink	N	38988
r#Ut	20.0	rout	N	39420
s{nz	20.0	sans	P	40029
s{J@l	20.0	satchel	N	40083
s#ID	20.0	scythe	N	40619
sfINkt@R	20.0	sphincter	N	43747
sp5k	20.0	spoke	N	43901
st{nz@	20.0	stanza	N	44323
s3fIt	20.0	surfeit	N	45677
swid	20.0	swede	N	45840
t{lk@m	20.0	talcum	N	46211
tik	20.0	teak	N	46486
tQm	20.0	tom	N	47632
t5t@m	20.0	totem	N	47827
trEbP	20.0	treble	A	48225
twik	20.0	tweak	V	48741
wQl@p	20.0	wallop	V	50689
wQnt@n	20.0	wanton	A	50729
wID@R	20.0	whither	B	51520
i_Is	21.0	aegis	N	625
{nvIl	21.0	anvil	N	1680
$b@n	21.0	auburn	A	2480
b{tH	21.0	batten	N	3310
b5n{nz@	21.0	bonanza	N	4640
b$r{ks	21.0	borax	N	4777
bVf	21.0	buff	N	5505
bVNgP	21.0	bungle	V	5649
k{SmI@R	21.0	cashmere	N	6549
JIt	21.0	chit	N	7385
sIk#d@	21.0	cicada	N	7548
k5b$lt	21.0	cobalt	N	8127
k@nfEtI	21.0	confetti	N	9033
krup	21.0	croup	N	10580
dEspQt	21.0	despot	N	12064
dIv{n	21.0	divan	N	13053
jun@k	21.0	eunuch	N	15278
flEk	21.0	fleck	V	17033
flQs	21.0	floss	N	17163
flQts@m	21.0	flotsam	N	17166
g{r@t	21.0	garret	N	18565
_#Ib	21.0	gibe	N	18904
grQvP	21.0	grovel	V	19818
InfrIn_	21.0	infringe	V	23250
3k	21.0	irk	V	24009
l5m	21.0	loam	N	26391
mVskIt	21.0	musket	N	29530
pr{Nk	21.0	prank	N	35074
p#ITH	21.0	python	N	36706
rQmp	21.0	romp	V	39229
s1bP	21.0	sable	N	39716
s{lv5	21.0	salvo	N	39944
skim@	21.0	schema	N	40319
skut	21.0	scoot	V	40400
skVlpt	21.0	sculpt	V	40593
simEn	21.0	semen	N	41041
sEntInP	21.0	sentinel	N	41149
S#d	21.0	shard	N	41485
slQb	21.0	slob	N	42690
slQg	21.0	slog	V	42695
stid	21.0	steed	N	44482
sVb	21.0	sub	N	45160
sw{g@R	21.0	swagger	V	45773
t{l5	21.0	tallow	N	46242
tIt@R	21.0	titter	V	47534
v{lIt	21.0	valet	N	49863
jElp	21.0	yelp	V	52283
b#IbP	22.0	bible	N	3852
bIlIt	22.0	billet	N	3946
bU@s	22.0	bourse	N	4890
kQI5tI	22.0	coyote	N	10180
kr{s	22.0	crass	A	10272
kr5n	22.0	crone	N	10481
djuEt	22.0	duet	N	13860
fIkP	22.0	fickle	A	16503
fIlIgri	22.0	filigree	N	16618
g{m@	22.0	gamma	N	18502
g#bP	22.0	garble	V	18538
grU@l	22.0	gruel	N	19846
grVf	22.0	gruff	A	19852
gIl@tin	22.0	guillotine	N	19928
hVmdrVm	22.0	humdrum	A	21884
Igw#n@	22.0	iguana	N	22228
INg@t	22.0	ingot	N	23271
kIm5n5	22.0	kimono	N	24824
l#Ik@n	22.0	lichen	N	25946
m{n@	22.0	manna	N	27349
m{v@rIk	22.0	maverick	N	27745
m1vIs	22.0	mavis	N	27746
mIdI	22.0	midi	N	28291
mIn5	22.0	minnow	N	28518
mVmI	22.0	mummy	N	29461
nudP	22.0	noodle	N	30446
5d	22.0	ode	N	30961
5p@s	22.0	opus	N	31386
5v@tjU@R	22.0	overture	N	31936
p{nd@	22.0	panda	N	32234
pIv@t	22.0	pivot	N	34030
pl{tIp@s	22.0	platypus	N	34171
p#I@R	22.0	pyre	N	36694
kwQS	22.0	quash	V	36820
ruz	22.0	ruse	N	39651
sEp@lk@R	22.0	sepulchre	N	41179
sImIlI	22.0	simile	N	42152
sQ_3n	22.0	sojourn	V	43213
spr1n	22.0	sprain	V	43979
t3s	22.0	terse	A	46825
t3b@t	22.0	turbot	N	48641
v#I@dVkt	22.0	viaduct	N	50199
v#Iv@	22.0	viva	N	50421
v5lt	22.0	volt	N	50487
v$tEks	22.0	vortex	N	50516
zEnIT	22.0	zenith	N	52396
b{ndI	23.0	bandy	V	3016
b{r@k	23.0	barrack	V	3191
bEdl@m	23.0	bedlam	N	3487
b5d	23.0	bode	V	4542
bQJ	23.0	botch	V	4828
k@rIzm@	23.0	charisma	N	7065
k#Unt@R	23.0	counter	B	9994
kr5S1	23.0	crochet	V	10469
d1n	23.0	deign	V	11647
ivz	23.0	eaves	N	14129
Ep5lEt	23.0	epaulet	N	15005
fl#Ut	23.0	flout	V	17180
fjU@r$rI	23.0	furore	N	18326
gr#ft	23.0	graft	N	19469
h@r{N	23.0	harangue	N	20395
IdIl	23.0	idyll	N	22207
Imp	23.0	imp	N	22387
_Ig	23.0	jig	N	24380
kIlt	23.0	kilt	N	24822
lQzIn_	23.0	lozenge	N	26792
m#_@r@m	23.0	marjoram	N	27472
nEkt@R	23.0	nectar	N	29903
nImbP	23.0	nimble	A	30229
5k@R	23.0	ochre	N	30931
prIz@m	23.0	prism	N	35628
prQstr1t	23.0	prostrate	A	36040
p@_#m@	23.0	pyjama	A	36688
p#Il@n	23.0	pylon	N	36690
rIm	23.0	rim	V	38961
sk{f5ld	23.0	scaffold	N	40210
skim	23.0	scheme	V	40324
sk1n	23.0	skein	N	42363
slEd	23.0	sled	N	42569
slu	23.0	slew	V	42621
slVt	23.0	slut	N	42779
sp1	23.0	spay	V	43627
spl1	23.0	splay	V	43854
spuk	23.0	spook	N	43925
skwElJ	23.0	squelch	V	44134
st{S	23.0	stash	V	44378
swQt	23.0	swat	V	45812
tEndr@l	23.0	tendril	N	46722
Tr#Is	23.0	thrice	B	47186
tQdP	23.0	toddle	V	47576
vQljUbP	23.0	voluble	A	50491
wUS	23.0	whoosh	N	51564
wInJ	23.0	winch	N	51688
@nEm@nI	24.0	anemone	N	1427
b#m	24.0	balm	N	2981
k{r@sEl	24.0	carousel	N	6440
kQsIt	24.0	cosset	V	9907
dElv	24.0	delve	V	11732
dErIk	24.0	derrick	N	11975
dr$l	24.0	drawl	V	13591
dVf	24.0	duff	N	13862
fInJ	24.0	finch	N	16676
fl#Uns	24.0	flounce	N	17168
flVf	24.0	fluff	N	17207
fQnt	24.0	font	N	17386
_in@s	24.0	genus	N	18781
gr1l	24.0	grail	N	19472
h{_i	24.0	hadji	N	20100
h3piz	24.0	herpes	N	21020
IndIg5	24.0	indigo	N	22973
InsIpId	24.0	insipid	A	23489
ljud	24.0	lewd	A	25873
mVS	24.0	mush	N	29510
nUk	24.0	nook	N	30447
$dn@ns	24.0	ordnance	N	31446
p{dP	24.0	paddle	N	32061
r#IfP	24.0	rifle	V	38893
rIvIt	24.0	rivet	V	39060
snIvP	24.0	snivel	V	43004
sw#v	24.0	suave	A	45157
TQN	24.0	thong	N	47109
TrIft	24.0	thrift	N	47188
trVfP	24.0	truffle	N	48485
tw{N	24.0	twang	V	48737
v{ndP	24.0	vandal	N	49899
w$ls	24.0	waltz	N	50701
wIgP	24.0	wiggle	V	51635
$dIt	25.0	audit	N	2498
blIp	25.0	blip	N	4290
brusk	25.0	brusque	A	5442
k{mI5	25.0	cameo	N	6094
k@v$t	25.0	cavort	V	6761
JEr@b	25.0	cherub	N	7225
J#Iv	25.0	chive	N	7390
k@lEst@rQl	25.0	cholesterol	N	7432
klVk	25.0	cluck	V	8045
kup	25.0	coop	N	9635
kuskus	25.0	couscous	N	10113
krQk	25.0	crock	N	10471
kwIzin	25.0	cuisine	N	10728
kjup@l@	25.0	cupola	N	10781
dImpP	25.0	dimple	N	12426
dr5l	25.0	droll	A	13710
Elk	25.0	elk	N	14502
IlIps	25.0	ellipse	N	14504
f{nfE@R	25.0	fanfare	N	16121
glEn	25.0	glen	N	19058
gU@d	25.0	gourd	N	19420
gVzP	25.0	guzzle	V	20046
hIkVp	25.0	hiccup	N	21071
hID@R	25.0	hither	B	21283
IntrEpId	25.0	intrepid	A	23843
_{smIn	25.0	jasmine	N	24265
l1dP	25.0	ladle	N	25140
lQb	25.0	lob	V	26407
mEn@s	25.0	menace	V	27981
mQrIbVnd	25.0	moribund	A	29110
pElIk@n	25.0	pelican	N	32988
plET@r@	25.0	plethora	N	34278
kw1v@R	25.0	quaver	V	36826
kwEnJ	25.0	quench	V	36850
r{bP	25.0	rabble	N	36989
rVsk	25.0	rusk	N	39664
s{t@R	25.0	satyr	N	40116
sEpt@R	25.0	sceptre	N	40315
skr#Un_	25.0	scrounge	V	40552
skVd	25.0	scud	V	40582
sikw@l	25.0	sequel	N	41181
SUS	25.0	shush	V	41922
sInju	25.0	sinew	N	42196
smElt	25.0	smelt	N	42840
splin	25.0	spleen	N	43858
skw$	25.0	squaw	N	44114
stjup@R	25.0	stupor	N	45125
tr#I{d	25.0	triad	N	48279
trVnJ@n	25.0	truncheon	N	48500
v@liz	25.0	valise	N	49875
vit5	25.0	veto	N	50186
vIsIsItjud	25.0	vicissitude	N	50232
wI@R	25.0	weir	N	51135
jEn	25.0	yen	N	52288
{l_Ibr@	26.0	algebra	N	1008
@m{lg@m	26.0	amalgam	N	1213
@mib@	26.0	amoeba	N	1306
bigP	26.0	beagle	N	3376
bVfIt	26.0	buffet	V	5514
kl{mp	26.0	clamp	N	7692
klQI	26.0	cloy	V	8036
kQnd@m	26.0	condom	N	8991
k@nvVls	26.0	convulse	V	9599
kQpIs	26.0	coppice	N	9684
krINkP	26.0	crinkle	V	10438
kUku	26.0	cuckoo	N	10706
dik@n	26.0	deacon	N	11260
f@tig	26.0	fatigue	V	16236
fl1	26.0	flay	V	17025
frIl	26.0	frill	N	18051
frIsk	26.0	frisk	V	18064
n{t	26.0	gnat	N	19154
g#Il	26.0	guile	N	19920
h#l@t	26.0	harlot	N	20483
hEkP	26.0	heckle	V	20820
_Vmb5	26.0	jumbo	A	24593
kEJ@p	26.0	ketchup	N	24749
m{Ng5	26.0	mango	N	27309
pQgr@m	26.0	pogrom	N	34452
rIkIts	26.0	rickets	N	38850
r#If	26.0	rife	A	38887
s{tIn	26.0	satin	N	40091
s$	26.0	saw	N	40178
sipQI	26.0	sepoy	N	41167
sIEst@	26.0	siesta	N	42039
slE_	26.0	sledge	N	42571
spr{t	26.0	sprat	N	43980
skwQbP	26.0	squabble	V	44070
swun	26.0	swoon	V	45957
t{mpQn	26.0	tampon	N	46272
t{sP	26.0	tassel	N	46395
tEnS	26.0	tench	N	46701
tQfI	26.0	toffee	N	47586
wizP	26.0	weasel	N	51035
{g@t	27.0	agate	N	765
k{n@	27.0	canna	N	6195
fEtIS	27.0	fetish	N	16459
fIdP	27.0	fiddle	N	16512
g{l	27.0	gal	N	18432
g1_	27.0	gauge	N	18638
_Ent	27.0	gent	N	18753
_#Ul	27.0	jowl	N	24524
l1D	27.0	lathe	N	25384
l{tIs	27.0	lattice	N	25409
l#U@R	27.0	lour	V	26705
lInJ	27.0	lynch	V	26943
m5l{sIz	27.0	molasses	N	28870
m$rQn	27.0	moron	N	29129
